modCodeStr,dbCodeStr,season,exportDate,fips,ID,mean,sd,q_025,q_5,q_975,mode,y,y1
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01097,41,2.642910276605168,0.3030124047251183,2.0493707996108856,2.6427175544731267,3.2375979700965343,2.642318674761238,9.53579424719596,2.3547784357001778
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01099,42,1.9203549475856527,0.35177861233586877,1.2371210919384277,1.9197751793957043,2.606438098330541,1.9181843464104154,1.33598179723213,0.8484322726548543
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01101,43,2.3542888004941407,0.3284201288396973,1.713310098737207,2.3538421303875476,2.9977051745419017,2.352781495968437,3.78630864276473,1.5657594760748104
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01103,44,3.463664600218048,0.3020711214639733,2.8711206275321146,3.463817824661913,4.055496396680052,3.4641371208327687,40.7241313656687,3.7310796512525584
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01105,45,2.13323373638197,0.3233784509812903,1.501688116566169,2.132753082496728,2.7673454179966077,2.1316466598689354,3.15920462332525,1.4253238596767805
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01107,46,3.090926522441255,0.298737984147392,2.5054276617631333,3.090897053118077,3.676836994774709,3.090839872676296,20.0537597140628,3.0470791529238235
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01111,47,3.3511041141712425,0.30213456658920035,2.758446416952732,3.3512560951590844,3.9430608481935012,3.3515731028104847,36.4562703261524,3.6231741278880496
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01113,48,2.6879430422269217,0.30430815976215797,2.091913225214298,2.6877352932913503,3.2851752908663117,2.68730162929961,9.50442754747052,2.351796839472835
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01115,49,3.6359354723062682,0.30582181330402025,3.0359569730575653,3.6361677338838128,4.23475753172689,3.6366577709930707,54.3296956661941,4.013309756555005
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01117,50,3.5040179632115676,0.30382482219359674,2.907943187868087,3.504218039689652,4.099101808415945,3.504636467996498,44.6502324311197,3.821008698618808
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01119,51,2.9725424727519147,0.3043163789647104,2.3765533676247133,2.9723082619479255,3.5698814283939653,2.9718203873358977,13.205064400074,2.6535985489160083
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01121,52,3.5175842126285226,0.3055789987662547,2.9181637168803167,3.51779304151506,4.116000484944394,3.518234655098086,48.2651451613314,3.897216836310874
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01123,53,3.362651006048036,0.3006485327486519,2.772963743005567,3.3627682908027734,3.951835189591114,3.3630120397511822,34.6172910340089,3.572831223144861
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01125,54,3.092081601402933,0.29879642534478257,2.5064938640795296,3.092038247184593,3.6781451484135452,3.0919526321585735,19.5650963623712,3.0235952874176384
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01127,55,3.83594908888639,0.30825957370999557,3.23118536129361,3.8362025108848874,4.439358970553906,3.8367442792063455,71.1339499432376,4.2785248064641355
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01129,56,2.73938402847989,0.3003798093788644,2.1508335906699414,2.7392671869138137,3.328743115350441,2.7390295632712567,11.8910078008469,2.5565299985997885
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01131,57,1.9299588665065497,0.3320688852504903,1.2823274898615407,1.929369576869012,2.580579583346392,1.9279469569849301,2.01084145240227,1.1022195919864357
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01133,58,3.866708199600697,0.30840388933906954,3.2616331171747985,3.8669760108856694,4.4703541401294515,3.8675478455141383,73.3928357300865,4.309359643252036
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04001,59,3.817610490307834,0.31630663498713013,3.200198292029852,3.816683799539305,4.4401058357523295,3.8147182599528566,28.0380441040246,3.368606835898575
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04003,60,3.9735482019609254,0.30600636353226507,3.3729677180922217,3.973750830535866,4.57303508630198,3.9741633721662795,58.1957526148328,4.080849792944998
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04005,61,4.076194274671038,0.30622522427767274,3.47635887625649,4.0759964223608005,4.677281427663049,4.075594578467642,52.2560802508241,3.9751119811852065
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04007,62,4.119634734488941,0.3058245734597515,3.520509821935958,4.119474201571245,4.719835708534443,4.119149295414712,55.6320364105771,4.036574839404601
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04009,63,4.183910512853369,0.3067383538285468,3.583260315332165,4.183623254984311,4.786228910477062,4.183036178395803,55.6261970906087,4.036471724252738
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04011,64,4.174821964107549,0.3066545254126829,3.5743029088703917,4.174549511289348,4.7769398539745795,4.17399320434657,55.5537647648572,4.03519177443737
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04012,65,4.310494636656569,0.30681491767179614,3.7082300842609195,4.310725950860649,4.911481980897793,4.31119611932929,82.5032026153268,4.4248849857958605
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04013,66,4.263043387824674,0.30602121771299784,3.662410574584144,4.263253570054796,4.862535032529241,4.263681378079443,78.4210219112262,4.3747630927976875
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04015,67,3.963785370171159,0.31071040231090524,3.3562798230799213,3.9631668841670584,4.574630689046155,3.961877739995043,37.0056099089945,3.637733778014336
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04017,68,4.029472161863466,0.3060695857466672,3.4297387888210094,4.02937662709984,4.629976875971387,4.029184812596708,52.6175610882677,3.981876646660833
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04019,69,4.12164791568279,0.307226681417959,3.518193193456203,4.122010953372887,4.722991946570829,4.122751927735586,73.7909117154178,4.3146963764677935
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04021,70,4.178756735417834,0.3060590562175576,3.578181570123787,4.1789243423777425,4.778459586620392,4.179266243670899,70.2210264820085,4.265788090579361
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04023,71,3.9990832921041686,0.3061229863368509,3.39840899961006,3.9992423812764475,4.598938964247707,3.999567070369302,58.1957526148328,4.080849792944998
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04025,72,4.319846596757937,0.30986264567765237,3.710677847416494,4.320408296762544,4.925626523687555,4.32156873365311,99.5038385993579,4.610195921788206
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,04027,73,4.296411004609262,0.3063839800156256,3.6949537810095423,4.296656955701471,4.896500042440068,4.297157134747288,82.5032026153268,4.4248849857958605
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05001,74,4.016745499685599,0.2984875228458164,3.4314808205940177,4.016794256852434,4.601926428226414,4.016896701311808,60.9153770907111,4.12576856710658
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05003,75,3.3732792031591594,0.30105987021398234,2.783405669392744,3.3731569206796332,3.9639612787484424,3.3729063567411535,21.8104273273149,3.127217770330147
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05005,76,3.632111234514452,0.3023390177668679,3.039827718785462,3.6319457257173804,4.225410865246526,3.6316041555649208,27.7731763684007,3.359443577044486
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05007,77,4.339733535811652,0.29893910833481485,3.753543044113848,4.339792997369959,4.9257687813452335,4.339917075003012,84.34625167404,4.446716531158783
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05009,78,3.6080846398407322,0.30220921768180664,3.015995608666387,3.6079467334334496,4.201037351257268,3.607661885878075,26.5614878981371,3.316419432283866
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05011,79,3.4041061940798345,0.30192546816285243,2.8125764636948487,3.403966132955348,3.996518975644794,3.403677485288957,21.8104273273149,3.127217770330147
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05013,80,4.049929979996429,0.2984016004125988,3.4648858587510736,4.049960648198003,4.635002175053458,4.050026103227581,60.1152309444836,4.112761114073164
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05015,81,3.6310960105722807,0.3027952538660383,3.0379074989446093,3.630937124648716,4.225250322492035,3.630607922549039,26.8971218059555,3.3285235224289864
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05017,82,3.3555423858192657,0.3010205947131858,2.7657648884602155,3.3554113288107277,3.9461814595696545,3.355143111177928,21.8104273273149,3.127217770330147
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05019,83,4.131831665937674,0.2998262465391409,3.5438335544664765,4.1319224593999415,4.719492170279652,4.132111601775459,74.1493228596995,4.319477105642081
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05021,84,3.85292260405113,0.3015638697826321,3.262078440293089,3.852792735647533,4.444603133686108,3.8525256651713504,35.0902815409489,3.586023619703485
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05023,85,4.080821553537248,0.2980439169140393,3.4965697449253215,4.08082548968562,4.665273465217979,4.080836388009919,58.8707481567424,4.092188041213657
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05025,86,3.4448275036724727,0.3031633927679513,2.850927272275977,3.4446656887675453,4.039699868989941,3.4443296508750727,21.8104273273149,3.127217770330147
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05027,87,4.03667899883893,0.2984169517758448,3.451578723787139,4.036718033139475,4.6217544869011515,4.036800525903156,60.4185292481007,4.117711568911915
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05029,88,4.050187791170997,0.29805303545644085,3.4658286213046674,4.050218691799171,4.634574318303777,4.050284569899002,60.7368231435003,4.122880562348459
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05031,89,3.889961990451978,0.30259654514269985,3.2971344934591635,3.889815638254969,4.48368941217092,3.889512679678357,35.0902815409489,3.586023619703485
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05033,90,4.272472242481083,0.30056022868858945,3.6830182062538785,4.2725779355457,4.861508319888184,4.272798462957239,89.2531247609935,4.502618220004124
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05035,91,3.952251629959841,0.29877637908928656,3.3664021030631415,3.9523043586500735,4.537989023149137,3.952414749927324,56.4809269793093,4.051453188069465
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05037,92,3.9745450208352904,0.298202908251949,3.389879542178112,3.9745796059780765,4.559214202268204,3.974652997158498,56.4809269793093,4.051453188069465
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05039,93,4.0157973563437475,0.2985255803417857,3.430466442658936,4.015842180486242,4.60106728071454,4.015936518156957,59.8385406680252,4.108223480713296
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05041,94,3.38388253109972,0.3014179711664039,2.7933409610108124,3.3837447833794196,3.9753103835788215,3.3834619994008,22.006019278718,3.135755889459993
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05043,95,3.410060930348065,0.30206689970585854,2.8182576935466894,3.409919462267023,4.002751139020356,3.40962763197757,21.8104273273149,3.127217770330147
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05045,96,4.059622329188411,0.29821384223229364,3.474949316870543,4.059652248270813,4.644328106871207,4.059716104278042,60.7997924771717,4.1239000064834395
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05047,97,4.228009760900276,0.30025129075625195,3.6391828131642363,4.228106862839267,4.816470878425224,4.22830956032518,84.482063303306,4.448306568008324
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05049,98,4.061079940348612,0.29796011680966233,3.4770222390336603,4.0610756447157454,4.645391618207561,4.061069717491973,56.6552685168597,4.054481630516192
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05051,99,4.218204870804153,0.3000920255376432,3.629678393324015,4.218301369835639,4.80636278248155,4.2185025171061445,82.3143686730538,4.422621027371452
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05053,100,4.030965255149598,0.2983505547282146,3.4459948718762177,4.031004883487602,4.615907997779076,4.031088638520196,60.4249566315323,4.117816212367633
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05055,101,3.887622001931547,0.30251633081522894,3.294946855571179,3.88747763843306,4.48118820107924,3.8871789284518425,35.0902815409489,3.586023619703485
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05057,102,3.9995558178617947,0.30008325835032773,3.4110385580933227,3.999653683489781,4.587693828584051,3.9998575022360026,65.7193069905439,4.200494371164172
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05059,103,4.093956735438611,0.29862038899869947,3.5084164259241435,4.094011544708794,4.679377157061543,4.094126444994682,67.0019586863988,4.21953650897302
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05061,104,4.0451395976595705,0.29928049176372956,3.4582502528743175,4.04521522650317,4.6317828220610116,4.045372981924174,66.3334770970899,4.209657543836111
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05063,105,4.084079857123829,0.29794901501333027,3.5000849651300214,4.084064734401926,4.668400949773212,4.084036746655099,56.6821941065142,4.054948531547847
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05065,106,4.068644529981831,0.29808030492981147,3.484367414929363,4.068635851582453,4.6532048080676915,4.068621024094749,56.6552685168597,4.054481630516192
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05067,107,4.017894211334456,0.2981542255151934,3.43342056475538,4.017899674765191,4.602558037595063,4.017913701053721,55.3803328625139,4.032120389579746
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05069,108,3.4658979886233476,0.2997597987353315,2.8785147059914906,3.4658043699183683,4.053974573918324,3.4656145672837004,25.7141322865632,3.28519272449905
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05071,109,3.8889458245290593,0.29903487141485824,3.3029386673978065,3.888875174505197,4.4755410917230645,3.888732913880689,40.8201350615221,3.7333779235869056
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05073,110,3.9833381445238394,0.30046061840119576,3.3940621507003454,3.9834452125221445,4.5721813314291015,3.983668263500414,65.7193069905439,4.200494371164172
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,05075,111,3.8433430034091307,0.3011122437021527,3.253363158207372,3.8432224580207444,4.434120062532466,3.842975313562025,35.3162949806654,3.592266538085439
