modCodeStr,dbCodeStr,season,exportDate,fips_st,ID,mean,sd,q_025,q_5,q_975,mode,y,y1
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,25,245,3.1851386626989617,0.01107468959171871,3.16387188021655,3.18519149567355,3.20537519715226,3.1851979661670278,23.1711377311839,3.1851592656465906
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,24,246,3.934746310679611,0.011108474010855643,3.912933916989959,3.934933790643795,3.954599506773778,3.935003463021368,50.1641159008098,3.9350384250150476
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,23,247,2.8375544524735496,0.011108816146450812,2.8157437449469445,2.837742383251372,2.8574077004991145,2.8378135693901103,16.0790264717501,2.837851188594873
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,26,248,3.618554714090214,0.011073471576726387,3.5973019725613495,3.618604183869461,3.638800667674383,3.6186091669407188,36.2841678356318,3.6185687817345302
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,27,249,2.4782525641448236,0.011074763049137225,2.456974425035755,2.478308035666552,2.498480656199005,2.4783153043792057,10.9207096604242,2.4782771951355365
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,29,250,2.6089225232925384,0.011085953364829947,2.5874081762128367,2.609036851537896,2.6289772644726144,2.609072646600172,12.5863769161833,2.6090675933684775
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,28,251,4.187858925535352,0.01112504445761933,4.165859810919633,4.188092111716516,4.207586457923953,4.188185351170338,64.9072076658819,4.1882478083028385
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,30,252,1.8846403507856948,0.011072461144471971,1.8634510759140064,1.8846737229618815,1.9049364657657541,1.8846697182304049,5.58384522724803,1.8846189556938526
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,37,253,4.107852075337504,0.011093518714588722,4.086230966536706,4.107992493247615,4.127834262401504,4.10804006788655,59.8279119008345,4.108048760944726
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,38,254,3.476164710186591,0.011076856359895257,3.454850893291569,3.4762300021777595,3.4963659427976808,3.4762435565215575,31.3370530006351,3.476213724475291
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,31,255,4.013473654964668,0.011150391554091232,3.9912184320407085,4.013762863075917,4.03305050694662,4.013886056698657,54.3669024254474,4.0139819860777886
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,33,256,3.2750423671845383,0.011135387382027257,3.252957405982775,3.2752949908767715,3.294719632359067,3.275396558055729,25.4555955501771,3.275467687921914
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,34,257,3.7201846369843996,0.01107896299477405,3.6988125771350444,3.720264144783281,3.7403412789499613,3.7202846783402994,40.2752339822946,3.7202626586525005
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,35,258,2.81347756769334,0.011114030168036792,2.791595663064672,2.8136825844819384,2.833281127717419,2.813762665673694,15.6733289778097,2.813810375554402
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,32,259,3.234011989245693,0.011089357671958485,3.212453446367786,3.2341371445170823,3.2540362574458066,3.234178371771146,24.3855460346927,3.2341799582996984
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,36,260,3.3186614237835403,0.011119503307846425,3.29671968488792,3.3188813850899965,3.338425111421687,3.318968990093929,26.6334131073588,3.319025660345648
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,39,261,3.5000674492253734,0.011069545382596907,3.4789429275155817,3.5000857733510355,3.520409716737338,3.5000755599306674,32.1160698639085,3.5000186589466526
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,40,262,4.233647530312295,0.011117128879158904,4.2117324594794585,4.233860209414014,4.2534292918285335,4.233943999835719,67.9923698084662,4.2339959159965685
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,41,263,2.914028840513004,0.011070203795755726,2.892899522443989,2.9140486414166022,2.9343662308415177,2.9140408512908573,17.4301392886391,2.913987329365549
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,42,264,3.054178428291021,0.011082613999242917,3.0327304294718385,3.0542760813213268,3.074281435277635,3.0543035994291072,20.2060988245824,3.054288820710724
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,44,265,3.849435172054902,0.011224091241974895,3.826582187849538,3.8498433479356,3.868751040815659,3.8500267426291264,46.0020447671039,3.8501911064467755
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,45,266,4.763004575989165,0.01107031452357858,4.7418960281336116,4.763018638214635,4.783361926229919,4.763005352303465,116.090216354414,4.762944717620597
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,46,267,3.903976738461355,0.01109147482884661,3.8823829891681494,3.9041105357691914,3.923976147224436,3.90415612073422,48.6085235145919,3.904162664019468
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,47,268,4.346408999373578,0.011073084845020006,4.325170507957716,4.346454876011461,4.366665637861652,4.346458350980925,76.2012945734422,4.34641622597617
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,48,269,3.676733715971734,0.011076377000381731,3.6554162236673124,3.6767985253686932,3.696931874358676,3.67681045099739,38.5188319812666,3.676777317313012
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,49,270,3.4716617476151987,0.011160009014543384,3.4493284274235765,3.4719668705197484,3.491197693873982,3.472098143445157,31.2076241185338,3.4722031983913637
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,51,271,3.7491684350512697,0.011094003307776214,3.7275448115315206,3.749309213866279,3.769149834794636,3.7493565440998267,41.4940850886308,3.74936489185956
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,50,272,1.738150838503267,0.011069818365921223,1.7175186420623225,1.738048473511645,1.7588918974216126,1.737976028947155,4.68512134826531,1.7378524723159943
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,53,273,2.9755437760869405,0.011067733233032189,2.9545141685297147,2.9755385582124227,2.9959600073821426,2.9755162256834553,18.5983632301709,2.9754460540846788
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,55,274,3.081167802533601,0.011090912528431845,3.059584084460456,3.081299429635399,3.1011749715939887,3.08134359179387,20.7877657205936,3.0813486067829494
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,54,275,3.8306873010268028,0.01111568145126157,3.808792285549779,3.8308955255032995,3.8504838870337452,3.830976317596233,45.109759957779,3.831024640344708
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,8,2017-09-16,56,276,3.6053825186152553,0.011073042172595016,3.584145142887908,3.6054280260719374,3.6256395050865495,3.605431459604374,35.796006429483,3.6053893183481
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,01,277,2.6095584772473646,0.011150286358131346,2.587308437259726,2.609845638433732,2.6291425373358,2.6099651435442195,12.599808941188,2.6100557442012673
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,05,278,2.14180948054582,0.011102497922658924,2.120074751465119,2.141977771894499,2.1617162396051195,2.1420377123579435,7.51697315888617,2.1420610146788306
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,06,279,2.198533106345748,0.011068104669431443,2.1775845371594764,2.1985065062407605,2.2190180425225416,2.1984702599631225,8.01043878151323,2.1983837698255053
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,08,280,3.1186562233038635,0.011069241937590738,3.0975949664048046,3.118657211529224,3.139050607788863,3.1186356006507028,21.6138935352694,3.1185644755895896
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,09,281,2.465517781645972,0.011083998386688956,2.444045535849778,2.465621402879887,2.4856048877240253,2.4656508134408237,10.7709876472302,2.465637830005802
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,10,282,2.584825437621586,0.01110103090758541,2.563106526729037,2.5849902541126855,2.604742823746538,2.5850485902778666,12.2642208990988,2.585070252287646
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,12,283,3.0145739394223776,0.011165505948630361,2.9921938195130466,3.014887822207848,3.034090458716226,3.0150206360388214,19.3916647777442,3.015126228028543
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,13,284,3.2911757636390817,0.011077237181723239,3.2698536278725623,3.291241142517853,3.3113742434088,3.2912512675037213,25.875504813039,3.2912152700124007
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,19,285,2.195651153707878,0.011076552695243963,2.1743300075325145,2.195716034811607,2.215848626165987,2.1957263710614146,7.98620290658593,2.1956903906941645
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,17,286,2.02317070670228,0.011074322619447078,2.0019075734504783,2.0232223767710487,2.04341093858755,2.0232272965118905,6.56238354878342,2.023186424730424
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,18,287,2.148484846864151,0.011067974285095842,2.1274721094074964,2.148475421027403,2.1689160628915802,2.1484504218146174,7.57093978280404,2.1483773862012523
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,20,288,1.0273240171390494,0.011074968946984431,1.0068838754152538,1.0271721620840144,1.0482421787956724,1.0270738498622416,1.79245842329318,1.0269223631460584
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,21,289,4.015863128954183,0.011083035416556346,3.994446097659277,4.015952468476589,4.035993047569162,4.015974709337267,54.4761565779638,4.015953317235195
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,22,290,2.996472572275611,0.011092558630772117,2.974877941977903,2.99660587592063,3.0164762443657764,2.9966487819112433,19.0183943458732,2.9966515681668455
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,25,291,2.053843592886586,0.011067750701737463,2.0329519694408393,2.053803580648593,2.0743727209662124,2.05376150181929,6.79645684908561,2.0536693803754775
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,24,292,3.406701135725,0.011183263290976313,3.3841563588229087,3.407047406845325,3.42613560824739,3.4071966241601443,29.1842500357885,3.40732026634717
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,23,293,1.5027898074038266,0.011068724972745372,1.4817378843837863,1.5027896340368023,1.5231912829254193,1.502768343467286,3.49379909764629,1.502698468190269
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,26,294,2.855038449967665,0.01109581450352515,2.8333947453943815,2.8551844030076636,2.8750077234297944,2.8552335403143676,16.3786785560119,2.855244084496224
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,27,295,1.5743542572136038,0.01107391067780879,1.5531113249708213,1.5744020706242483,1.594609665893036,1.5744065021611402,3.82768078332854,1.5743661832632727
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,29,296,1.0061959825464042,0.011071707847714489,0.9856751084082989,1.0060666949669308,1.0270283381937753,1.0059801378565927,1.73420508336493,1.0058407476921885
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,28,297,3.5176887848944833,0.011192942248493636,3.4950717508347062,3.5180501350235045,3.5370945641234592,3.5182077492107866,32.7284484590075,3.5183416491720427
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,30,298,1.2979298258438277,0.011137200728067764,1.275824118565619,1.2981863710155614,1.3175971161457336,1.2982891686736575,2.66328862030108,1.298361274113627
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,37,299,3.188773427414343,0.011105488341620331,3.1669914900048113,3.188953035747273,3.208646816111249,3.1890186148409816,23.2653222749389,3.1890482642418396
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,38,300,2.5792341119708397,0.011094159243992461,2.557616067774005,2.579373979241474,2.599220432566022,2.579420847117738,12.1896040564406,2.5794289478132013
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,31,301,2.248758702856305,0.011072457598703917,2.22756880861897,2.248791775037856,2.269056060686977,2.2487861791166615,8.47571948172396,2.2487326828321854
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,33,302,1.9578260921844663,0.011069563069372523,1.9367456819330886,1.9578319065018337,1.9782068053146942,1.9578121383844915,6.08332041812943,1.9577427833777499
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,34,303,2.6439953503716787,0.011077741430183682,2.622667307847891,2.644062521618997,2.6641895115336802,2.64407381392289,13.0699230921138,2.6440394050213656
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,35,304,1.760297329141467,0.011116950467724523,1.7383914967944285,1.7605073137447207,1.7800898325097803,1.7605871052180488,4.81612011104205,1.7606333918477606
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,32,305,1.7912944672973168,0.011076884595912105,1.770876431437622,1.7911350893477187,1.8122355328442012,1.791032522172886,4.99469957192126,1.7908756741163945
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,36,306,2.421513023780932,0.011103803391911273,2.399754233464462,2.421687203712102,2.4414020719226173,2.4217503357929977,10.2658652573231,2.421777380284108
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,39,307,2.7598309152511376,0.011105220941792131,2.7380579015175504,2.7600097812840856,2.7797094924558428,2.760076249475735,14.8015541168603,2.760108297022315
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,40,308,2.5366662864325744,0.011070359483895538,2.5155204858183455,2.5366883533240316,2.556994600432268,2.5366776362491534,11.6368648173716,2.5366183213521984
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,41,309,1.982730450950307,0.011092479228177266,1.96112878543707,1.9828656411209897,2.002728174666475,1.9829095652547712,6.26387566251376,1.982913524207804
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,42,310,2.0675261969246033,0.011101770751617094,2.0457940270676516,2.067694353992373,2.0874336976057792,2.0677545703592006,6.90723783457761,2.0677785216268916
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,44,311,3.1347430087369825,0.011225357238997626,3.1118829584748413,3.135151395718752,3.1540598799603377,3.1353326665619514,21.9999800660053,3.1354933492333523
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,45,312,4.224575996505143,0.011178647421849803,4.202077602407194,4.224913438246162,4.244032992603789,4.225057484345652,67.3864982936983,4.225175411776886
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,46,313,2.5257495858137444,0.011077522954329512,2.5044225497231696,2.5258155666190385,2.5459453978925106,2.5258251904587783,11.5007396928813,2.525787817987963
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,47,314,3.377717628380742,0.011075942424459717,3.356408552988981,3.377780434326512,3.3979232932108387,3.377790610655338,28.304916671534,3.377755306434638
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,48,315,3.31562985682057,0.011191941685735802,3.293018831132343,3.315987641622207,3.335043291392728,3.3161405214106927,26.5572862543206,3.3162669744729203
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,49,316,1.2601821854609032,0.011070253383620414,1.2392381286360568,1.2601534362373101,1.2806747909980274,1.2601146350521157,2.52550770298459,1.260024455108507
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,51,317,3.2131644488614635,0.011162221708954197,3.1908016294215615,3.21347407180405,3.2326891203520285,3.213604875342525,23.8711322739049,3.213707784479196
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,50,318,1.6564598850400782,0.011142231385507085,1.6343060859467293,1.6567270630562556,1.6761000437555347,1.6568353786940135,4.24310409118941,1.6569137067576936
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,53,319,1.9056004380742686,0.01106772304479046,1.8846745366650315,1.9055693801553129,1.9261023216204913,1.9055323767690737,5.72240622765525,1.9054461600349961
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,55,320,2.3188315545599893,0.011124375119439991,2.2968475890964033,2.3190613184164337,2.33857029953452,2.3191524868412152,9.16766571686205,2.3192126573496807
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,54,321,2.975313373377441,0.011105544296818535,2.9535341357027445,2.975492622144416,2.9951885384596766,2.9755583226278954,18.6011551650368,2.975588501491429
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,56,322,2.3599369426477033,0.011067707498158583,2.3389545963118863,2.3599188117522396,2.380392828914897,2.3598877015177573,9.58890383166818,2.3598066444983203
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,04,323,0.0016135005170039973,0.011472349547540893,-0.017045513698984462,8.405749803224924e-4,0.02568648373572676,4.456522693338925e-4,0,0
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,05,324,1.651019553694182,0.39169147291617873,0.8831821081835933,1.650779053030111,2.4200216492837985,1.6502419210781019,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,04,325,1.1113450842100119,0.3952811434633381,0.33749974810389005,1.1108529322757343,1.8880451208444655,1.109825878353167,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,12,326,1.6973834728432844,0.41866138609205994,0.8779318335250627,1.696801241337938,2.520282381393943,1.695600317388685,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,34,327,2.001444976708797,0.3970956667033047,1.2225441450648362,2.001366202116529,2.780613393772315,2.001168729346864,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,44,328,1.4156168438159338,0.39554178132115597,0.640493134504557,1.4153047371235628,2.192266151159312,1.4146352247883516,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,45,329,3.4004670308911993,0.39553763955151916,2.624790643339055,3.400375429853086,4.17645748301505,3.4002093625274044,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,08,330,2.491287139010691,0.4071455446653947,1.6909934976891643,2.491826299644426,3.2885803312220654,2.4929735260395227,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,31,331,2.842552157740621,0.39376775925938,2.0699532247975934,2.8425495064449438,3.615007361434741,2.8425229749671783,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,44,332,1.9262813290904492,0.39506882960663775,1.1511350189536187,1.926289899775106,2.701215522134365,1.9263009754505651,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,49,333,2.15058914227947,0.41201249831847414,1.3418072320489405,2.1507455509909565,2.958319915953327,2.1511066504382055,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,7,2017-09-16,16,334,1.762743799755826,0.39791037991177775,0.9828907179478887,1.7624616495344647,2.5439639404595256,1.7618456502324804,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,7,2017-09-16,30,335,1.3989803694558036,0.3912971988773505,0.6323679457273718,1.3986869527350367,2.1674722404388116,1.3981259742229848,NA,NA
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,9,2017-09-16,16,336,1.4870918949220044,0.40507239397553757,0.6942879062044529,1.4864939843738911,2.2832992632573825,1.4852319895594595,NA,NA
